#random,socket,other,time0 0 0 05-1814
12 13 5 05-2912
12 13 5 05-2913
12 13 5 05-2914
12 13 5 05-2915
12 13 5 05-2916
12 13 5 05-2917
12 13 5 05-2918
12 13 5 05-2919
12 13 5 05-2920
12 13 5 05-2921
12 13 5 05-2922
12 13 5 05-2923
12 13 5 05-3000
12 13 5 05-3001
12 13 5 05-3002
12 13 5 05-3003
12 13 5 05-3004
12 13 5 05-3005
12 13 5 05-3006
12 13 5 05-3007
12 13 5 05-3008
12 13 5 05-3009
12 13 5 05-3010
12 13 5 05-3011
12 13 5 05-3012
12 13 5 05-3013
12 13 5 05-3014
12 13 5 05-3015
12 13 5 05-3016
12 13 5 05-3017
12 13 5 05-3018
12 13 5 05-3019
12 13 5 05-3020
12 13 5 05-3021
12 13 5 05-3022
12 13 5 05-3023
12 13 5 05-3100
12 13 5 05-3101
12 13 5 05-3102
12 13 5 05-3103
12 13 5 05-3104
12 13 5 05-3105
12 13 5 05-3106
12 13 5 05-3107
12 13 5 05-3108
12 13 5 05-3109
12 13 5 05-3110
12 13 5 05-3111
12 13 5 05-3112
12 13 5 05-3113
12 13 5 05-3114
12 13 5 05-3115
0 0 0 05-3116
12 8 6 05-3117
12 6 6 05-3118
12 6 5 05-3119
12 6 5 05-3120
12 6 5 05-3121
12 6 5 05-3122
12 6 5 05-3123
12 6 5 06-0100
12 6 5 06-0101
12 6 5 06-0102
12 6 5 06-0103
12 6 5 06-0104
12 6 5 06-0105
12 6 5 06-0106
12 6 5 06-0107
12 6 5 06-0108
12 6 5 06-0109
12 7 5 06-0110
12 13 9 06-0111
0 0 0 06-0112
0 0 0 06-0113
0 0 0 06-0114
0 0 0 06-0115
12 15 7 06-0116
12 14 7 06-0117
12 15 6 06-0118
12 14 5 06-0119
12 16 5 06-0120
12 15 5 06-0121
12 16 5 06-0122
12 15 5 06-0123
12 16 5 06-0200
12 15 5 06-0201
12 15 5 06-0202
12 13 5 06-0203
12 16 5 06-0204
12 15 5 06-0205
12 16 5 06-0206
12 15 5 06-0207
12 16 5 06-0208
12 14 5 06-0209
12 17 5 06-0210
12 17 5 06-0211
12 16 5 06-0212
12 17 5 06-0213
12 16 5 06-0214
12 16 5 06-0215
12 17 5 06-0216
12 16 5 06-0217
12 17 5 06-0218
12 16 5 06-0219
12 14 5 06-0220
12 17 5 06-0221
12 16 5 06-0222
12 19 6 06-0223
12 18 5 06-0300
12 19 5 06-0301
12 19 5 06-0302
12 18 5 06-0303
12 19 5 06-0304
12 18 5 06-0305
12 18 5 06-0306
12 19 5 06-0307
12 18 5 06-0308
12 19 5 06-0309
12 17 5 06-0310
12 20 5 06-0311
12 22 5 06-0312
12 22 5 06-0313
12 14 6 06-0314
12 15 5 06-0315
12 23 5 06-0316
12 14 5 06-0317
12 14 5 06-0318
12 14 5 06-0319
12 13 5 06-0320
12 14 5 06-0321
12 14 5 06-0322
12 14 5 06-0323
12 14 5 06-0400
12 14 5 06-0401
12 14 5 06-0402
12 14 5 06-0403
12 13 5 06-0404
12 14 5 06-0405
12 14 5 06-0406
12 14 5 06-0407
12 14 5 06-0408
12 14 5 06-0409
12 14 5 06-0410
12 12 5 06-0411
12 14 5 06-0412
12 14 5 06-0413
12 14 5 06-0414
12 14 5 06-0415
12 14 5 06-0416
12 14 5 06-0417
12 14 5 06-0418
12 14 5 06-0419
12 14 5 06-0420
12 14 5 06-0421
12 14 5 06-0422
12 14 5 06-0423
12 14 5 06-0500
12 15 5 06-0501
12 15 5 06-0502
12 14 5 06-0503
12 15 5 06-0504
12 12 5 06-0505
12 15 5 06-0506
12 15 5 06-0507
12 14 5 06-0508
12 15 5 06-0509
12 15 5 06-0510
12 15 5 06-0511
12 15 5 06-0512
12 14 5 06-0513
12 15 5 06-0514
12 15 5 06-0515
12 16 5 06-0516
12 15 5 06-0517
12 15 5 06-0518
12 15 5 06-0519
12 15 5 06-0520
12 15 5 06-0521
12 15 5 06-0522
12 15 5 06-0523
12 15 5 06-0600
12 15 5 06-0601
12 15 5 06-0602
12 15 5 06-0603
12 15 5 06-0604
12 15 5 06-0605
12 16 5 06-0606
12 15 5 06-0607
12 15 5 06-0608
12 15 5 06-0609
12 15 5 06-0610
12 15 5 06-0611
12 15 5 06-0612
12 15 5 06-0613
12 15 5 06-0614
12 15 5 06-0615
12 15 5 06-0616
12 17 5 06-0617
12 17 5 06-0618
12 17 5 06-0619
12 17 5 06-0620
12 14 5 06-0621
12 14 5 06-0622
12 14 5 06-0623
12 14 5 06-0700
12 14 5 06-0701
12 14 5 06-0702
12 14 5 06-0703
12 14 5 06-0704
12 14 5 06-0705
12 14 5 06-0706
12 14 5 06-0707
12 13 5 06-0708
12 14 5 06-0709
12 14 5 06-0710
12 15 5 06-0711
12 15 5 06-0712
12 15 5 06-0713
12 15 5 06-0714
12 15 5 06-0715
12 15 5 06-0716
12 15 5 06-0717
12 15 5 06-0718
12 15 5 06-0719
12 15 5 06-0720
12 15 5 06-0721
12 15 5 06-0722
12 15 5 06-0723
12 15 5 06-0800
12 15 5 06-0801
12 17 5 06-0802
12 17 5 06-0803
12 17 5 06-0804
12 17 5 06-0805
12 17 5 06-0806
12 17 5 06-0807
12 18 5 06-0808
12 18 5 06-0809
12 18 5 06-0810
12 18 5 06-0811
12 18 5 06-0812
12 18 5 06-0813
12 18 5 06-0814
12 18 5 06-0815
12 18 5 06-0816
12 17 5 06-0817
12 18 5 06-0818
12 17 5 06-0819
12 18 5 06-0820
12 18 5 06-0821
12 18 5 06-0822
12 18 5 06-0823
12 18 5 06-0900
12 18 5 06-0901
12 18 5 06-0902
12 18 5 06-0903
12 18 5 06-0904
12 18 5 06-0905
12 18 5 06-0906
12 18 5 06-0907
12 22 5 06-0908
12 22 5 06-0909
12 22 5 06-0910
12 21 5 06-0911
12 22 5 06-0912
12 22 5 06-0913
12 22 5 06-0914
12 14 5 06-0915
12 14 5 06-0916
12 15 5 06-0917
12 15 5 06-0918
12 15 5 06-0919
12 15 5 06-0920
12 15 5 06-0921
12 15 5 06-0922
12 15 5 06-0923
12 15 5 06-1000
12 15 5 06-1001
12 15 5 06-1002
12 15 5 06-1003
12 15 5 06-1004
12 15 5 06-1005
12 17 5 06-1006
12 17 5 06-1007
12 17 5 06-1008
12 17 5 06-1009
12 17 5 06-1010
12 17 5 06-1011
12 17 5 06-1012
12 17 5 06-1013
12 18 5 06-1014
12 18 5 06-1015
12 18 5 06-1016
12 18 5 06-1017
12 18 5 06-1018
12 18 5 06-1019
12 18 5 06-1020
12 18 5 06-1021
12 18 5 06-1022
12 18 5 06-1023
12 17 5 06-1100
12 18 5 06-1101
12 19 5 06-1102
12 19 5 06-1103
12 19 5 06-1104
12 19 5 06-1105
12 19 5 06-1106
12 19 5 06-1107
12 19 5 06-1108
12 14 5 06-1109
12 14 5 06-1110
12 14 5 06-1111
12 14 5 06-1112
12 14 5 06-1113
12 14 5 06-1114
12 12 5 06-1115
12 13 5 06-1116
12 14 5 06-1117
12 14 5 06-1118
12 14 5 06-1119
12 14 5 06-1120
12 14 5 06-1121
12 14 5 06-1122
12 14 5 06-1123
12 14 5 06-1200
12 14 5 06-1201
12 14 5 06-1202
12 14 5 06-1203
12 14 5 06-1204
12 14 5 06-1205
12 13 5 06-1206
12 14 5 06-1207
12 14 5 06-1208
12 14 5 06-1209
12 14 5 06-1210
12 14 5 06-1211
12 13 5 06-1212
12 14 5 06-1213
12 14 5 06-1214
12 14 5 06-1215
12 14 5 06-1216
12 14 5 06-1217
12 14 5 06-1218
12 14 5 06-1219
12 14 5 06-1220
12 14 5 06-1221
12 14 5 06-1222
12 14 5 06-1223
12 14 5 06-1300
12 14 5 06-1301
12 14 5 06-1302
12 14 5 06-1303
12 12 5 06-1304
12 14 5 06-1305
12 14 5 06-1306
12 14 5 06-1307
12 14 5 06-1308
12 14 5 06-1309
12 14 5 06-1310
12 14 5 06-1311
12 14 5 06-1312
12 21 5 06-1313
12 22 5 06-1314
12 21 5 06-1315
12 26 5 06-1316
12 28 5 06-1317
12 28 5 06-1318
12 28 5 06-1319
12 28 5 06-1320
12 27 5 06-1321
12 28 5 06-1322
12 28 5 06-1323
12 28 5 06-1400
12 28 5 06-1401
12 28 5 06-1402
12 28 5 06-1403
12 28 5 06-1404
12 28 5 06-1405
12 29 5 06-1406
12 29 5 06-1407
12 29 5 06-1408
12 14 5 06-1409
12 13 5 06-1410
12 14 5 06-1411
12 14 5 06-1412
12 14 5 06-1413
12 14 5 06-1414
12 14 5 06-1415
12 13 5 06-1416
12 15 5 06-1417
12 15 5 06-1418
12 15 5 06-1419
12 15 5 06-1420
12 15 5 06-1421
12 15 5 06-1422
12 15 5 06-1423
12 14 5 06-1500
12 15 5 06-1501
12 18 5 06-1502
12 21 7 06-1503
12 25 8 06-1504
12 28 11 06-1505
12 28 11 06-1506
12 28 11 06-1507
12 28 11 06-1508
12 28 11 06-1509
12 28 11 06-1510
12 28 11 06-1511
12 28 11 06-1512
12 28 11 06-1513
12 28 11 06-1514
12 28 11 06-1515
12 28 11 06-1516
12 28 11 06-1517
12 28 11 06-1518
12 28 11 06-1519
12 28 11 06-1520
12 28 11 06-1521
12 28 11 06-1522
12 28 11 06-1523
12 28 11 06-1600
12 28 11 06-1601
12 28 11 06-1602
12 28 11 06-1603
12 28 11 06-1604
12 28 11 06-1605
12 28 11 06-1606
12 28 11 06-1607
12 28 11 06-1608
12 28 11 06-1609
12 44 11 06-1610
12 42 11 06-1611
12 44 11 06-1612
12 41 11 06-1613
12 44 11 06-1614
12 50 11 06-1615
12 14 5 06-1616
12 14 5 06-1617
12 14 5 06-1618
12 14 5 06-1619
12 14 5 06-1620
12 14 5 06-1621
12 14 5 06-1622
12 14 5 06-1623
12 14 5 06-1700
12 14 5 06-1701
12 14 5 06-1702
12 14 5 06-1703
12 14 5 06-1704
12 14 5 06-1705
12 14 5 06-1706
12 12 5 06-1707
12 14 5 06-1708
12 14 5 06-1709
12 14 5 06-1710
12 14 5 06-1711
12 14 5 06-1712
12 14 5 06-1713
12 13 5 06-1714
12 14 5 06-1715
12 15 5 06-1716
12 15 5 06-1717
12 15 5 06-1718
12 16 5 06-1719
12 16 5 06-1720
12 16 5 06-1721
12 12 5 06-1722
12 16 5 06-1723
12 16 5 06-1800
12 16 5 06-1801
12 16 5 06-1802
12 16 5 06-1803
12 17 5 06-1804
12 17 5 06-1805
12 17 5 06-1806
12 17 5 06-1807
12 17 5 06-1808
12 17 5 06-1809
12 17 5 06-1810
12 17 5 06-1811
12 17 5 06-1812
12 17 5 06-1813
12 18 5 06-1814
12 18 5 06-1815
12 18 5 06-1816
12 18 5 06-1817
12 17 5 06-1818
12 18 5 06-1819
12 18 5 06-1820
12 18 5 06-1821
12 16 5 06-1822
12 18 5 06-1823
12 18 5 06-1900
12 18 5 06-1901
12 18 5 06-1902
12 17 5 06-1903
12 18 5 06-1904
12 18 5 06-1905
12 18 5 06-1906
12 18 5 06-1907
12 18 5 06-1908
12 16 5 06-1909
12 18 5 06-1910
12 18 5 06-1911
12 18 5 06-1912
12 18 5 06-1913
12 18 5 06-1914
12 18 5 06-1915
12 18 5 06-1916
12 18 5 06-1917
12 18 5 06-1918
12 17 5 06-1919
12 18 5 06-1920
12 18 5 06-1921
12 17 5 06-1922
12 13 5 06-1923
12 14 5 06-2000
12 14 5 06-2001
12 14 5 06-2002
12 14 5 06-2003
12 15 5 06-2004
12 13 5 06-2005
12 14 5 06-2006
12 15 5 06-2007
12 15 5 06-2008
12 15 5 06-2009
12 15 5 06-2010
12 15 5 06-2011
12 15 5 06-2012
12 13 5 06-2013
12 14 5 06-2014
12 14 5 06-2015
12 14 5 06-2016
12 14 5 06-2017
12 14 5 06-2018
12 14 5 06-2019
12 14 5 06-2020
12 14 5 06-2021
12 14 5 06-2022
12 14 5 06-2023
12 14 5 06-2100
12 15 5 06-2101
12 16 5 06-2102
12 16 5 06-2103
12 16 5 06-2104
12 12 5 06-2105
12 16 5 06-2106
12 16 5 06-2107
12 16 5 06-2108
12 16 5 06-2109
12 15 5 06-2110
12 16 5 06-2111
12 16 5 06-2112
12 16 5 06-2113
12 15 5 06-2114
12 16 5 06-2115
12 15 5 06-2116
12 15 5 06-2117
12 18 5 06-2118
12 18 5 06-2119
12 18 5 06-2120
12 18 5 06-2121
12 18 5 06-2122
12 18 5 06-2123
12 18 5 06-2200
12 18 5 06-2201
12 19 5 06-2202
12 19 5 06-2203
12 19 5 06-2204
12 18 5 06-2205
12 19 5 06-2206
12 19 5 06-2207
12 19 5 06-2208
12 19 5 06-2209
0 0 0 06-2210
0 0 0 06-2211
0 0 0 06-2212
0 0 0 06-2213
0 0 0 06-2214
0 0 0 06-2215
0 0 0 06-2216
0 0 0 06-2217
0 0 0 06-2218
0 0 0 06-2219
0 0 0 06-2220
0 0 0 06-2221
0 0 0 06-2222
0 0 0 06-2223
0 0 0 06-2300
0 0 0 06-2301
0 0 0 06-2302
0 0 0 06-2303
0 0 0 06-2304
0 0 0 06-2305
0 0 0 06-2306
0 0 0 06-2307
0 0 0 06-2308
0 0 0 06-2309
0 0 0 06-2310
0 0 0 06-2311
0 0 0 06-2312
0 0 0 06-2313
0 0 0 06-2314
0 0 0 06-2315
0 0 0 06-2316
0 0 0 06-2317
0 0 0 06-2318
0 0 0 06-2319
0 0 0 06-2320
0 0 0 06-2321
0 0 0 06-2322
0 0 0 06-2323
0 0 0 06-2400
0 0 0 06-2401
0 0 0 06-2402
0 0 0 06-2403
0 0 0 06-2404
0 0 0 06-2405
0 0 0 06-2406
0 0 0 06-2407
0 0 0 06-2408
0 0 0 06-2409
0 0 0 06-2410
0 0 0 06-2411
0 0 0 06-2412
0 0 0 06-2413
0 0 0 06-2414
0 0 0 06-2415
0 0 0 06-2416
0 0 0 06-2417
0 0 0 06-2418
0 0 0 06-2419
0 0 0 06-2420
0 0 0 06-2421
0 0 0 06-2422
0 0 0 06-2423
0 0 0 06-2500
0 0 0 06-2501
0 0 0 06-2502
0 0 0 06-2503
0 0 0 06-2504
0 0 0 06-2505
0 0 0 06-2506
0 0 0 06-2507
0 0 0 06-2508
0 0 0 06-2509
0 0 0 06-2510
0 0 0 06-2511
0 0 0 06-2512
0 0 0 06-2513
0 0 0 06-2514
0 0 0 06-2515
0 0 0 06-2516
0 0 0 06-2517
0 0 0 06-2518
0 0 0 06-2519
0 0 0 06-2520
0 0 0 06-2521
0 0 0 06-2522
0 0 0 06-2523
0 0 0 06-2600
0 0 0 06-2601
0 0 0 06-2602
0 0 0 06-2603
0 0 0 06-2604
0 0 0 06-2605
0 0 0 06-2606
0 0 0 06-2607
0 0 0 06-2608
0 0 0 06-2609
0 0 0 06-2610
0 0 0 06-2611
0 0 0 06-2612
0 0 0 06-2613
0 0 0 06-2614
0 0 0 06-2615
0 0 0 06-2616
0 0 0 06-2617
0 0 0 06-2618
0 0 0 06-2619
0 0 0 06-2620
0 0 0 06-2621
0 0 0 06-2622
0 0 0 06-2623
0 0 0 06-2700
0 0 0 06-2701
0 0 0 06-2702
0 0 0 06-2703
0 0 0 06-2704
0 0 0 06-2705
0 0 0 06-2706
0 0 0 06-2707
0 0 0 06-2708
0 0 0 06-2709
0 0 0 06-2710
0 0 0 06-2711
0 0 0 06-2712
0 0 0 06-2713
0 0 0 06-2714
0 0 0 06-2715
0 0 0 06-2716
0 0 0 06-2717
0 0 0 06-2718
0 0 0 06-2719
0 0 0 06-2720
0 0 0 06-2721
0 0 0 06-2722
0 0 0 06-2723
0 0 0 06-2800
0 0 0 06-2801
0 0 0 06-2802
0 0 0 06-2803
0 0 0 06-2804
0 0 0 06-2805
0 0 0 06-2806
0 0 0 06-2807
0 0 0 06-2808
0 0 0 06-2809
0 0 0 06-2810
0 0 0 06-2811
0 0 0 06-2812
0 0 0 06-2813
0 0 0 06-2814
0 0 0 06-2815
0 0 0 06-2816
0 0 0 06-2817
0 0 0 06-2818
0 0 0 06-2819
0 0 0 06-2820
0 0 0 06-2821
0 0 0 06-2822
0 0 0 06-2823
0 0 0 06-2900
0 0 0 06-2901
0 0 0 06-2902
0 0 0 06-2903
0 0 0 06-2904
0 0 0 06-2905
0 0 0 06-2906
0 0 0 06-2907
0 0 0 06-2908
0 0 0 06-2909
0 0 0 06-2910
0 0 0 06-2911
0 0 0 06-2912
0 0 0 06-2913
0 0 0 06-2914
0 0 0 06-2915
0 0 0 06-2916
0 0 0 06-2917
0 0 0 06-2918
0 0 0 06-2919
0 0 0 06-2920
0 0 0 06-2921
0 0 0 06-2922
0 0 0 06-2923
0 0 0 06-3000
0 0 0 06-3001
0 0 0 06-3002
0 0 0 06-3003
0 0 0 06-3004
0 0 0 06-3005
0 0 0 06-3006
0 0 0 06-3007
0 0 0 06-3008
0 0 0 06-3009
0 0 0 06-3010
0 0 0 06-3011
0 0 0 06-3012
0 0 0 06-3013
0 0 0 06-3014
0 0 0 06-3015
0 0 0 06-3016
0 0 0 06-3017
0 0 0 06-3018
0 0 0 06-3019
0 0 0 06-3020
0 0 0 06-3021
0 0 0 06-3022
0 0 0 06-3023
0 0 0 07-0100
0 0 0 07-0101
0 0 0 07-0102
0 0 0 07-0103
0 0 0 07-0104
0 0 0 07-0105
0 0 0 07-0106
0 0 0 07-0107
0 0 0 07-0108
0 0 0 07-0109
0 0 0 07-0110
0 0 0 07-0111
0 0 0 07-0112
0 0 0 07-0113
0 0 0 07-0114
0 0 0 07-0115
0 0 0 07-0116
0 0 0 07-0117
0 0 0 07-0118
0 0 0 07-0119
0 0 0 07-0120
0 0 0 07-0121
0 0 0 07-0122
0 0 0 07-0123
0 0 0 07-0200
0 0 0 07-0201
0 0 0 07-0202
0 0 0 07-0203
0 0 0 07-0204
0 0 0 07-0205
0 0 0 07-0206
0 0 0 07-0207
0 0 0 07-0208
0 0 0 07-0209
0 0 0 07-0210
0 0 0 07-0211
0 0 0 07-0212
0 0 0 07-0213
0 0 0 07-0214
0 0 0 07-0215
0 0 0 07-0216
0 0 0 07-0217
0 0 0 07-0218
0 0 0 07-0219
0 0 0 07-0220
0 0 0 07-0221
0 0 0 07-0222
0 0 0 07-0223
0 0 0 07-0300
0 0 0 07-0301
0 0 0 07-0302
0 0 0 07-0303
0 0 0 07-0304
0 0 0 07-0305
0 0 0 07-0306
0 0 0 07-0307
0 0 0 07-0308
0 0 0 07-0309
0 0 0 07-0310
0 0 0 07-0311
0 0 0 07-0312
0 0 0 07-0313
0 0 0 07-0314
0 0 0 07-0315
0 0 0 07-0316
0 0 0 07-0317
0 0 0 07-0318
0 0 0 07-0319
0 0 0 07-0320
0 0 0 07-0321
0 0 0 07-0322
0 0 0 07-0323
0 0 0 07-0400
0 0 0 07-0401
0 0 0 07-0402
0 0 0 07-0403
0 0 0 07-0404
0 0 0 07-0405
0 0 0 07-0406
0 0 0 07-0407
0 0 0 07-0408
0 0 0 07-0409
0 0 0 07-0410
0 0 0 07-0411
0 0 0 07-0412
0 0 0 07-0413
0 0 0 07-0414
0 0 0 07-0415
0 0 0 07-0416
0 0 0 07-0417
0 0 0 07-0418
0 0 0 07-0419
0 0 0 07-0420
0 0 0 07-0421
0 0 0 07-0422
0 0 0 07-0423
0 0 0 07-0500
0 0 0 07-0501
0 0 0 07-0502
0 0 0 07-0503
0 0 0 07-0504
0 0 0 07-0505
0 0 0 07-0506
0 0 0 07-0507
0 0 0 07-0508
0 0 0 07-0509
0 0 0 07-0510
0 0 0 07-0511
0 0 0 07-0512
0 0 0 07-0513
0 0 0 07-0514
0 0 0 07-0515
0 0 0 07-0516
0 0 0 07-0517
0 0 0 07-0518
0 0 0 07-0519
0 0 0 07-0520
0 0 0 07-0521
0 0 0 07-0522
0 0 0 07-0523
0 0 0 07-0600
0 0 0 07-0601
0 0 0 07-0602
0 0 0 07-0603
0 0 0 07-0604
0 0 0 07-0605
0 0 0 07-0606
0 0 0 07-0607
0 0 0 07-0608
0 0 0 07-0609
0 0 0 07-0610
0 0 0 07-0611
0 0 0 07-0612
0 0 0 07-0613
0 0 0 07-0614
0 0 0 07-0615
0 0 0 07-0616
0 0 0 07-0617
0 0 0 07-0618
0 0 0 07-0619
0 0 0 07-0620
0 0 0 07-0621
0 0 0 07-0622
0 0 0 07-0623
0 0 0 07-0700
0 0 0 07-0701
0 0 0 07-0702
0 0 0 07-0703
0 0 0 07-0704
0 0 0 07-0705
0 0 0 07-0706
0 0 0 07-0707
0 0 0 07-0708
0 0 0 07-0709
0 0 0 07-0710
0 0 0 07-0711
0 0 0 07-0712
0 0 0 07-0713
0 0 0 07-0714
0 0 0 07-0715
0 0 0 07-0716
0 0 0 07-0717
12 4 7 07-0718
12 14 7 07-0719
12 13 7 07-0720
12 11 7 07-0721
12 14 7 07-0722
12 14 7 07-0723
12 14 7 07-0800
12 14 7 07-0801
12 14 7 07-0802
12 14 7 07-0803
12 14 7 07-0804
12 14 7 07-0805
12 12 7 07-0806
12 14 7 07-0807
12 13 7 07-0808
12 14 7 07-0809
12 14 7 07-0810
12 15 7 07-0811
12 15 7 07-0812
12 15 7 07-0813
12 15 7 07-0814
12 15 7 07-0815
12 15 7 07-0816
12 15 7 07-0817
12 15 7 07-0818
12 15 7 07-0819
12 15 7 07-0820
12 15 7 07-0821
12 15 7 07-0822
12 15 7 07-0823
12 15 7 07-0900
12 15 7 07-0901
12 15 7 07-0902
12 15 7 07-0903
12 11 7 07-0904
12 14 5 07-0905
12 14 5 07-0906
12 14 5 07-0907
12 14 5 07-0908
12 14 5 07-0909
12 14 5 07-0910
12 12 5 07-0911
12 14 5 07-0912
12 14 5 07-0913
12 14 5 07-0914
12 14 5 07-0915
12 20 10 07-0916
12 25 14 07-0917
12 27 17 07-0918
12 27 17 07-0919
12 27 17 07-0920
12 27 17 07-0921
12 27 17 07-0922
12 27 17 07-0923
12 27 17 07-1000
12 27 17 07-1001
